GeneID	Iso	ENSID	Symbol	Des
100188893	640.1	ENSG00000214736	TOMM6	translocase of outer mitochondrial membrane 6 [Source:HGNC Symbol;Acc:HGNC:34528]
26355	641.1	ENSG00000114023	FAM162A	family with sequence similarity 162 member A [Source:HGNC Symbol;Acc:HGNC:17865]
10058	642.1	ENSG00000115657	ABCB6	ATP binding cassette subfamily B member 6 (Langereis blood group) [Source:HGNC Symbol;Acc:HGNC:47]
28992	643.1	ENSG00000133315	MACROD1	MACRO domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29598]
7263	644.1	ENSG00000128311	TST	thiosulfate sulfurtransferase [Source:HGNC Symbol;Acc:HGNC:12388]
4512	645.1	ENSG00000198804	MT-CO1	mitochondrially encoded cytochrome c oxidase I [Source:HGNC Symbol;Acc:HGNC:7419]
56181	646.1	ENSG00000117640	MTFR1L	mitochondrial fission regulator 1 like [Source:HGNC Symbol;Acc:HGNC:28836]
56948	647.1	ENSG00000100445	SDR39U1	short chain dehydrogenase/reductase family 39U member 1 [Source:HGNC Symbol;Acc:HGNC:20275]
29958	648.1	ENSG00000132837	DMGDH	dimethylglycine dehydrogenase [Source:HGNC Symbol;Acc:HGNC:24475]
9016	649.1	ENSG00000102078	SLC25A14	solute carrier family 25 member 14 [Source:HGNC Symbol;Acc:HGNC:10984]
10650	650.1	ENSG00000141391	PRELID3A	PRELI domain containing 3A [Source:HGNC Symbol;Acc:HGNC:24639]
10478	651.1	ENSG00000100372	SLC25A17	solute carrier family 25 member 17 [Source:HGNC Symbol;Acc:HGNC:10987]
84269	652.1	ENSG00000125611	CHCHD5	coiled-coil-helix-coiled-coil-helix domain containing 5 [Source:HGNC Symbol;Acc:HGNC:17840]
9868	653.1	ENSG00000154174	TOMM70	translocase of outer mitochondrial membrane 70 [Source:HGNC Symbol;Acc:HGNC:11985]
4817	654.1	ENSG00000158793	NIT1	nitrilase 1 [Source:HGNC Symbol;Acc:HGNC:7828]
81889	655.1	ENSG00000180185	FAHD1	fumarylacetoacetate hydrolase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14169]
90550	656.1	ENSG00000156026	MCU	mitochondrial calcium uniporter [Source:HGNC Symbol;Acc:HGNC:23526]
1593	657.1	ENSG00000135929	CYP27A1	cytochrome P450 family 27 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2605]
4536	658.1	ENSG00000198763	MT-ND2	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 2 [Source:HGNC Symbol;Acc:HGNC:7456]
4538	659.1	ENSG00000198886	MT-ND4	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4 [Source:HGNC Symbol;Acc:HGNC:7459]
4540	660.1	ENSG00000198786	MT-ND5	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5 [Source:HGNC Symbol;Acc:HGNC:7461]
4190	661.1	ENSG00000014641	MDH1	malate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:6970]
9812	662.1	ENSG00000081791	KIAA0141	KIAA0141 [Source:HGNC Symbol;Acc:HGNC:28969]
79675	663.1	ENSG00000138399	FASTKD1	FAST kinase domains 1 [Source:HGNC Symbol;Acc:HGNC:26150]
10240	664.1	ENSG00000102738	MRPS31	mitochondrial ribosomal protein S31 [Source:HGNC Symbol;Acc:HGNC:16632]
10840	665.1	ENSG00000144908	ALDH1L1	aldehyde dehydrogenase 1 family member L1 [Source:HGNC Symbol;Acc:HGNC:3978]
26024	666.1	ENSG00000106246	PTCD1	pentatricopeptide repeat domain 1 [Source:HGNC Symbol;Acc:HGNC:22198]
3032	667.1	ENSG00000138029	HADHB	"hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), beta subunit [Source:HGNC Symbol;Acc:HGNC:4803]"
54802	668.1	ENSG00000043514	TRIT1	tRNA isopentenyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:20286]
54675	669.1	ENSG00000088766	CRLS1	cardiolipin synthase 1 [Source:HGNC Symbol;Acc:HGNC:16148]
132158	670.1	ENSG00000168237	GLYCTK	glycerate kinase [Source:HGNC Symbol;Acc:HGNC:24247]
81034	671.1	ENSG00000164933	SLC25A32	solute carrier family 25 member 32 [Source:HGNC Symbol;Acc:HGNC:29683]
57505	672.1	ENSG00000124608	AARS2	"alanyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21022]"
9941	673.1	ENSG00000157036	EXOG	exo/endonuclease G [Source:HGNC Symbol;Acc:HGNC:3347]
51142	674.1	ENSG00000106153	CHCHD2	coiled-coil-helix-coiled-coil-helix domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21645]
8564	675.1	ENSG00000117009	KMO	kynurenine 3-monooxygenase [Source:HGNC Symbol;Acc:HGNC:6381]
94097	676.1	ENSG00000144040	SFXN5	sideroflexin 5 [Source:HGNC Symbol;Acc:HGNC:16073]
60528	677.1	ENSG00000006744	ELAC2	elaC ribonuclease Z 2 [Source:HGNC Symbol;Acc:HGNC:14198]
2876	678.1	ENSG00000233276	GPX1	glutathione peroxidase 1 [Source:HGNC Symbol;Acc:HGNC:4553]
1375	679.1	ENSG00000205560	CPT1B	carnitine palmitoyltransferase 1B [Source:HGNC Symbol;Acc:HGNC:2329]
4199	680.1	ENSG00000065833	ME1	malic enzyme 1 [Source:HGNC Symbol;Acc:HGNC:6983]
51024	681.1	ENSG00000214253	FIS1	"fission, mitochondrial 1 [Source:HGNC Symbol;Acc:HGNC:21689]"
27166	682.1	ENSG00000169230	PRELID1	PRELI domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30255]
7352	683.1	ENSG00000175564	UCP3	uncoupling protein 3 [Source:HGNC Symbol;Acc:HGNC:12519]
9481	684.1	ENSG00000153291	SLC25A27	solute carrier family 25 member 27 [Source:HGNC Symbol;Acc:HGNC:21065]
55972	685.1	ENSG00000075303	SLC25A40	solute carrier family 25 member 40 [Source:HGNC Symbol;Acc:HGNC:29680]
79085	686.1	ENSG00000125648	SLC25A23	solute carrier family 25 member 23 [Source:HGNC Symbol;Acc:HGNC:19375]
51409	687.1	ENSG00000114735	HEMK1	HemK methyltransferase family member 1 [Source:HGNC Symbol;Acc:HGNC:24923]
55186	688.1	ENSG00000114120	SLC25A36	solute carrier family 25 member 36 [Source:HGNC Symbol;Acc:HGNC:25554]
115209	689.1	ENSG00000162600	OMA1	OMA1 zinc metallopeptidase [Source:HGNC Symbol;Acc:HGNC:29661]
137994	690.1	ENSG00000165046	LETM2	leucine zipper and EF-hand containing transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:14648]
115817	691.1	ENSG00000157379	DHRS1	dehydrogenase/reductase 1 [Source:HGNC Symbol;Acc:HGNC:16445]
2040	692.1	ENSG00000148175	STOM	stomatin [Source:HGNC Symbol;Acc:HGNC:3383]
29081	693.1	ENSG00000138382	METTL5	methyltransferase like 5 [Source:HGNC Symbol;Acc:HGNC:25006]
4482	694.1	ENSG00000175806	MSRA	methionine sulfoxide reductase A [Source:HGNC Symbol;Acc:HGNC:7377]
254552	695.1	ENSG00000167799	NUDT8	nudix hydrolase 8 [Source:HGNC Symbol;Acc:HGNC:8055]
349565	696.1	ENSG00000163864	NMNAT3	nicotinamide nucleotide adenylyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:20989]
54977	697.1	ENSG00000144659	SLC25A38	solute carrier family 25 member 38 [Source:HGNC Symbol;Acc:HGNC:26054]
84769	698.1	ENSG00000254858	MPV17L2	MPV17 mitochondrial inner membrane protein like 2 [Source:HGNC Symbol;Acc:HGNC:28177]
47	699.1	ENSG00000131473	ACLY	ATP citrate lyase [Source:HGNC Symbol;Acc:HGNC:115]
225	700.1	ENSG00000173208	ABCD2	ATP binding cassette subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:66]
80308	701.1	ENSG00000160688	FLAD1	flavin adenine dinucleotide synthetase 1 [Source:HGNC Symbol;Acc:HGNC:24671]
51601	702.1	ENSG00000144182	LIPT1	lipoyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:29569]
80017	703.1	ENSG00000133943	C14ORF159	chromosome 14 open reading frame 159 [Source:HGNC Symbol;Acc:HGNC:20498]
5106	704.1	ENSG00000100889	PCK2	"phosphoenolpyruvate carboxykinase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:8725]"
133686	705.1	ENSG00000152620	NADK2	"NAD kinase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:26404]"
3099	706.1	ENSG00000159399	HK2	hexokinase 2 [Source:HGNC Symbol;Acc:HGNC:4923]
4357	707.1	ENSG00000128309	MPST	mercaptopyruvate sulfurtransferase [Source:HGNC Symbol;Acc:HGNC:7223]
25961	708.1	ENSG00000166321	NUDT13	nudix hydrolase 13 [Source:HGNC Symbol;Acc:HGNC:18827]
31	709.1	ENSG00000278540	ACACA	acetyl-CoA carboxylase alpha [Source:HGNC Symbol;Acc:HGNC:84]
18	710.1	ENSG00000183044	ABAT	4-aminobutyrate aminotransferase [Source:HGNC Symbol;Acc:HGNC:23]
3158	711.1	ENSG00000134240	HMGCS2	3-hydroxy-3-methylglutaryl-CoA synthase 2 [Source:HGNC Symbol;Acc:HGNC:5008]
7915	712.1	ENSG00000112294	ALDH5A1	aldehyde dehydrogenase 5 family member A1 [Source:HGNC Symbol;Acc:HGNC:408]
548596	713.1	ENSG00000223572	CKMT1A	"creatine kinase, mitochondrial 1A [Source:HGNC Symbol;Acc:HGNC:31736]"
23761	714.1	ENSG00000241878	PISD	phosphatidylserine decarboxylase [Source:HGNC Symbol;Acc:HGNC:8999]
4710	715.1	ENSG00000065518	NDUFB4	NADH:ubiquinone oxidoreductase subunit B4 [Source:HGNC Symbol;Acc:HGNC:7699]
10975	716.1	ENSG00000127540	UQCR11	"ubiquinol-cytochrome c reductase, complex III subunit XI [Source:HGNC Symbol;Acc:HGNC:30862]"
84908	717.1	ENSG00000035141	FAM136A	family with sequence similarity 136 member A [Source:HGNC Symbol;Acc:HGNC:25911]
401505	718.1	ENSG00000175768	TOMM5	translocase of outer mitochondrial membrane 5 [Source:HGNC Symbol;Acc:HGNC:31369]
27429	719.1	ENSG00000115317	HTRA2	HtrA serine peptidase 2 [Source:HGNC Symbol;Acc:HGNC:14348]
2821	720.1	ENSG00000105220	GPI	glucose-6-phosphate isomerase [Source:HGNC Symbol;Acc:HGNC:4458]
4694	721.1	ENSG00000125356	NDUFA1	NADH:ubiquinone oxidoreductase subunit A1 [Source:HGNC Symbol;Acc:HGNC:7683]
4519	722.1	ENSG00000198727	MT-CYB	mitochondrially encoded cytochrome b [Source:HGNC Symbol;Acc:HGNC:7427]
2987	723.1	ENSG00000143774	GUK1	guanylate kinase 1 [Source:HGNC Symbol;Acc:HGNC:4693]
728294	724.1	ENSG00000180902	D2HGDH	D-2-hydroxyglutarate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:28358]
80207	725.1	ENSG00000125741	OPA3	"OPA3, outer mitochondrial membrane lipid metabolism regulator [Source:HGNC Symbol;Acc:HGNC:8142]"
57016	726.1	ENSG00000198074	AKR1B10	aldo-keto reductase family 1 member B10 [Source:HGNC Symbol;Acc:HGNC:382]
5264	727.1	ENSG00000107537	PHYH	phytanoyl-CoA 2-hydroxylase [Source:HGNC Symbol;Acc:HGNC:8940]
91942	728.1	ENSG00000164182	NDUFAF2	NADH:ubiquinone oxidoreductase complex assembly factor 2 [Source:HGNC Symbol;Acc:HGNC:28086]
51295	729.1	ENSG00000130159	ECSIT	ECSIT signalling integrator [Source:HGNC Symbol;Acc:HGNC:29548]
55486	730.1	ENSG00000175193	PARL	presenilin associated rhomboid like [Source:HGNC Symbol;Acc:HGNC:18253]
28977	731.1	ENSG00000198015	MRPL42	mitochondrial ribosomal protein L42 [Source:HGNC Symbol;Acc:HGNC:14493]
3338	732.1	ENSG00000110011	DNAJC4	DnaJ heat shock protein family (Hsp40) member C4 [Source:HGNC Symbol;Acc:HGNC:5271]
51025	733.1	ENSG00000217930	PAM16	presequence translocase associated motor 16 homolog [Source:HGNC Symbol;Acc:HGNC:29679]
224	734.1	ENSG00000072210	ALDH3A2	aldehyde dehydrogenase 3 family member A2 [Source:HGNC Symbol;Acc:HGNC:403]
23305	735.1	ENSG00000164398	ACSL6	acyl-CoA synthetase long chain family member 6 [Source:HGNC Symbol;Acc:HGNC:16496]
219743	736.1	ENSG00000156521	TYSND1	trypsin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28531]
57380	737.1	ENSG00000124532	MRS2	"MRS2, magnesium transporter [Source:HGNC Symbol;Acc:HGNC:13785]"
55347	738.1	ENSG00000144827	ABHD10	abhydrolase domain containing 10 [Source:HGNC Symbol;Acc:HGNC:25656]
135114	739.1	ENSG00000111911	HINT3	histidine triad nucleotide binding protein 3 [Source:HGNC Symbol;Acc:HGNC:18468]
11264	740.1	ENSG00000101417	PXMP4	peroxisomal membrane protein 4 [Source:HGNC Symbol;Acc:HGNC:15920]
64172	741.1	ENSG00000128694	OSGEPL1	O-sialoglycoprotein endopeptidase like 1 [Source:HGNC Symbol;Acc:HGNC:23075]
318	742.1	ENSG00000164978	NUDT2	nudix hydrolase 2 [Source:HGNC Symbol;Acc:HGNC:8049]
80777	743.1	ENSG00000103018	CYB5B	cytochrome b5 type B [Source:HGNC Symbol;Acc:HGNC:24374]
2926	744.1	ENSG00000132463	GRSF1	G-rich RNA sequence binding factor 1 [Source:HGNC Symbol;Acc:HGNC:4610]
28973	745.1	ENSG00000204568	MRPS18B	mitochondrial ribosomal protein S18B [Source:HGNC Symbol;Acc:HGNC:14516]
84277	746.1	ENSG00000176410	DNAJC30	DnaJ heat shock protein family (Hsp40) member C30 [Source:HGNC Symbol;Acc:HGNC:16410]
847	747.1	ENSG00000121691	CAT	catalase [Source:HGNC Symbol;Acc:HGNC:1516]
1716	748.1	ENSG00000114956	DGUOK	deoxyguanosine kinase [Source:HGNC Symbol;Acc:HGNC:2858]
23597	749.1	ENSG00000123130	ACOT9	acyl-CoA thioesterase 9 [Source:HGNC Symbol;Acc:HGNC:17152]
84532	750.1	ENSG00000154930	ACSS1	acyl-CoA synthetase short chain family member 1 [Source:HGNC Symbol;Acc:HGNC:16091]
55312	751.1	ENSG00000135002	RFK	riboflavin kinase [Source:HGNC Symbol;Acc:HGNC:30324]
56910	752.1	ENSG00000084090	STARD7	StAR related lipid transfer domain containing 7 [Source:HGNC Symbol;Acc:HGNC:18063]
56994	753.1	ENSG00000111666	CHPT1	choline phosphotransferase 1 [Source:HGNC Symbol;Acc:HGNC:17852]
4509	754.1	ENSG00000228253	MT-ATP8	mitochondrially encoded ATP synthase 8 [Source:HGNC Symbol;Acc:HGNC:7415]
51300	755.1	ENSG00000113845	TIMMDC1	translocase of inner mitochondrial membrane domain containing 1 [Source:HGNC Symbol;Acc:HGNC:1321]
219938	756.1	ENSG00000166118	SPATA19	spermatogenesis associated 19 [Source:HGNC Symbol;Acc:HGNC:30614]
10553	757.1	ENSG00000109854	HTATIP2	HIV-1 Tat interactive protein 2 [Source:HGNC Symbol;Acc:HGNC:16637]
8574	758.1	ENSG00000053371	AKR7A2	aldo-keto reductase family 7 member A2 [Source:HGNC Symbol;Acc:HGNC:389]
1854	759.1	ENSG00000128951	DUT	deoxyuridine triphosphatase [Source:HGNC Symbol;Acc:HGNC:3078]
9703	760.1	ENSG00000007202	KIAA0100	KIAA0100 [Source:HGNC Symbol;Acc:HGNC:28960]
4514	761.1	ENSG00000198938	MT-CO3	mitochondrially encoded cytochrome c oxidase III [Source:HGNC Symbol;Acc:HGNC:7422]
25979	762.1	ENSG00000109016	DHRS7B	dehydrogenase/reductase 7B [Source:HGNC Symbol;Acc:HGNC:24547]
9617	763.1	ENSG00000120662	MTRF1	mitochondrial translation release factor 1 [Source:HGNC Symbol;Acc:HGNC:7469]
55260	764.1	ENSG00000161558	TMEM143	transmembrane protein 143 [Source:HGNC Symbol;Acc:HGNC:25603]
56953	765.1	ENSG00000205309	NT5M	"5',3'-nucleotidase, mitochondrial [Source:HGNC Symbol;Acc:HGNC:15769]"
55288	766.1	ENSG00000126858	RHOT1	ras homolog family member T1 [Source:HGNC Symbol;Acc:HGNC:21168]
4833	767.1	ENSG00000103202	NME4	NME/NM23 nucleoside diphosphate kinase 4 [Source:HGNC Symbol;Acc:HGNC:7852]
10588	768.1	ENSG00000136371	MTHFS	methenyltetrahydrofolate synthetase [Source:HGNC Symbol;Acc:HGNC:7437]
90580	769.1	ENSG00000142444	TIMM29	translocase of inner mitochondrial membrane 29 [Source:HGNC Symbol;Acc:HGNC:25152]
55163	770.1	ENSG00000108439	PNPO	pyridoxamine 5'-phosphate oxidase [Source:HGNC Symbol;Acc:HGNC:30260]
3417	771.1	ENSG00000138413	IDH1	"isocitrate dehydrogenase (NADP(+)) 1, cytosolic [Source:HGNC Symbol;Acc:HGNC:5382]"
221154	772.1	ENSG00000165487	MICU2	mitochondrial calcium uptake 2 [Source:HGNC Symbol;Acc:HGNC:31830]
84105	773.1	ENSG00000132570	PCBD2	pterin-4 alpha-carbinolamine dehydratase 2 [Source:HGNC Symbol;Acc:HGNC:24474]
55278	774.1	ENSG00000130348	QRSL1	glutaminyl-tRNA synthase (glutamine-hydrolyzing)-like 1 [Source:HGNC Symbol;Acc:HGNC:21020]
57143	775.1	ENSG00000063761	ADCK1	aarF domain containing kinase 1 [Source:HGNC Symbol;Acc:HGNC:19038]
9588	776.1	ENSG00000117592	PRDX6	peroxiredoxin 6 [Source:HGNC Symbol;Acc:HGNC:16753]
7086	777.1	ENSG00000163931	TKT	transketolase [Source:HGNC Symbol;Acc:HGNC:11834]
8508	778.1	ENSG00000184117	NIPSNAP1	nipsnap homolog 1 [Source:HGNC Symbol;Acc:HGNC:7827]
2617	779.1	ENSG00000106105	GARS	glycyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:4162]
123876	780.1	ENSG00000183747	ACSM2A	acyl-CoA synthetase medium chain family member 2A [Source:HGNC Symbol;Acc:HGNC:32017]
84275	781.1	ENSG00000171612	SLC25A33	solute carrier family 25 member 33 [Source:HGNC Symbol;Acc:HGNC:29681]
207063	782.1	ENSG00000169084	DHRSX	dehydrogenase/reductase X-linked [Source:HGNC Symbol;Acc:HGNC:18399]
201229	783.1	ENSG00000232859	LYRM9	LYR motif containing 9 [Source:HGNC Symbol;Acc:HGNC:27314]
53917	784.1	ENSG00000169228	RAB24	"RAB24, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9765]"
25973	785.1	ENSG00000162396	PARS2	"prolyl-tRNA synthetase 2, mitochondrial (putative) [Source:HGNC Symbol;Acc:HGNC:30563]"
122704	786.1	ENSG00000172590	MRPL52	mitochondrial ribosomal protein L52 [Source:HGNC Symbol;Acc:HGNC:16655]
80324	787.1	ENSG00000177192	PUS1	pseudouridylate synthase 1 [Source:HGNC Symbol;Acc:HGNC:15508]
2806	788.1	ENSG00000125166	GOT2	glutamic-oxaloacetic transaminase 2 [Source:HGNC Symbol;Acc:HGNC:4433]
55739	789.1	ENSG00000213995	NAXD	NAD(P)HX dehydratase [Source:HGNC Symbol;Acc:HGNC:25576]
4537	790.1	ENSG00000198840	MT-ND3	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 3 [Source:HGNC Symbol;Acc:HGNC:7458]
84680	791.1	ENSG00000110455	ACCS	1-aminocyclopropane-1-carboxylate synthase homolog (inactive) [Source:HGNC Symbol;Acc:HGNC:23989]
51651	792.1	ENSG00000141378	PTRH2	peptidyl-tRNA hydrolase 2 [Source:HGNC Symbol;Acc:HGNC:24265]
9489	793.1	ENSG00000087157	PGS1	phosphatidylglycerophosphate synthase 1 [Source:HGNC Symbol;Acc:HGNC:30029]
55074	794.1	ENSG00000164830	OXR1	oxidation resistance 1 [Source:HGNC Symbol;Acc:HGNC:15822]
127018	795.1	ENSG00000143353	LYPLAL1	lysophospholipase like 1 [Source:HGNC Symbol;Acc:HGNC:20440]
54943	796.1	ENSG00000177692	DNAJC28	DnaJ heat shock protein family (Hsp40) member C28 [Source:HGNC Symbol;Acc:HGNC:1297]
9446	797.1	ENSG00000148834	GSTO1	glutathione S-transferase omega 1 [Source:HGNC Symbol;Acc:HGNC:13312]
2356	798.1	ENSG00000136877	FPGS	folylpolyglutamate synthase [Source:HGNC Symbol;Acc:HGNC:3824]
374882	799.1	ENSG00000105518	TMEM205	transmembrane protein 205 [Source:HGNC Symbol;Acc:HGNC:29631]
401612	800.1	ENSG00000269743	SLC25A53	solute carrier family 25 member 53 [Source:HGNC Symbol;Acc:HGNC:31894]
150209	801.1	ENSG00000183773	AIFM3	"apoptosis inducing factor, mitochondria associated 3 [Source:HGNC Symbol;Acc:HGNC:26398]"
4257	802.1	ENSG00000008394	MGST1	microsomal glutathione S-transferase 1 [Source:HGNC Symbol;Acc:HGNC:7061]
154664	803.1	ENSG00000179869	ABCA13	ATP binding cassette subfamily A member 13 [Source:HGNC Symbol;Acc:HGNC:14638]
51537	804.1	ENSG00000242114	MTFP1	mitochondrial fission process 1 [Source:HGNC Symbol;Acc:HGNC:26945]
10381	805.1	ENSG00000258947	TUBB3	tubulin beta 3 class III [Source:HGNC Symbol;Acc:HGNC:20772]
51287	806.1	ENSG00000181924	COA4	cytochrome c oxidase assembly factor 4 homolog [Source:HGNC Symbol;Acc:HGNC:24604]
60491	807.1	ENSG00000196290	NIF3L1	NGG1 interacting factor 3 like 1 [Source:HGNC Symbol;Acc:HGNC:13390]
126789	808.1	ENSG00000169972	PUSL1	pseudouridylate synthase-like 1 [Source:HGNC Symbol;Acc:HGNC:26914]
113675	809.1	ENSG00000139410	SDSL	serine dehydratase like [Source:HGNC Symbol;Acc:HGNC:30404]
581	810.1	ENSG00000087088	BAX	"BCL2 associated X, apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:959]"
57506	811.1	ENSG00000088888	MAVS	mitochondrial antiviral signaling protein [Source:HGNC Symbol;Acc:HGNC:29233]
64745	812.1	ENSG00000165792	METTL17	methyltransferase like 17 [Source:HGNC Symbol;Acc:HGNC:19280]
32	813.1	ENSG00000076555	ACACB	acetyl-CoA carboxylase beta [Source:HGNC Symbol;Acc:HGNC:85]
384	814.1	ENSG00000081181	ARG2	arginase 2 [Source:HGNC Symbol;Acc:HGNC:664]
55149	815.1	ENSG00000107951	MTPAP	mitochondrial poly(A) polymerase [Source:HGNC Symbol;Acc:HGNC:25532]
79714	816.1	ENSG00000164051	CCDC51	coiled-coil domain containing 51 [Source:HGNC Symbol;Acc:HGNC:25714]
79783	817.1	ENSG00000175600	SUGCT	succinyl-CoA:glutarate-CoA transferase [Source:HGNC Symbol;Acc:HGNC:16001]
10059	818.1	ENSG00000087470	DNM1L	dynamin 1 like [Source:HGNC Symbol;Acc:HGNC:2973]
4898	819.1	ENSG00000078618	NRDC	nardilysin convertase [Source:HGNC Symbol;Acc:HGNC:7995]
55863	820.1	ENSG00000171204	TMEM126B	transmembrane protein 126B [Source:HGNC Symbol;Acc:HGNC:30883]
387338	821.1	ENSG00000117481	NSUN4	NOP2/Sun RNA methyltransferase family member 4 [Source:HGNC Symbol;Acc:HGNC:31802]
79611	822.1	ENSG00000111058	ACSS3	acyl-CoA synthetase short chain family member 3 [Source:HGNC Symbol;Acc:HGNC:24723]
116151	823.1	ENSG00000124098	FAM210B	family with sequence similarity 210 member B [Source:HGNC Symbol;Acc:HGNC:16102]
79863	824.1	ENSG00000101546	RBFA	ribosome binding factor A (putative) [Source:HGNC Symbol;Acc:HGNC:26120]
493856	825.1	ENSG00000145354	CISD2	CDGSH iron sulfur domain 2 [Source:HGNC Symbol;Acc:HGNC:24212]
254042	826.1	ENSG00000172878	METAP1D	"methionyl aminopeptidase type 1D, mitochondrial [Source:HGNC Symbol;Acc:HGNC:32583]"
10768	827.1	ENSG00000168710	AHCYL1	adenosylhomocysteinase like 1 [Source:HGNC Symbol;Acc:HGNC:344]
25934	828.1	ENSG00000136783	NIPSNAP3A	nipsnap homolog 3A [Source:HGNC Symbol;Acc:HGNC:23619]
64757	829.1	ENSG00000186205	MTARC1	mitochondrial amidoxime reducing component 1 [Source:HGNC Symbol;Acc:HGNC:26189]
139341	830.1	ENSG00000069509	FUNDC1	FUN14 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28746]
2180	831.1	ENSG00000151726	ACSL1	acyl-CoA synthetase long chain family member 1 [Source:HGNC Symbol;Acc:HGNC:3569]
116228	832.1	ENSG00000203667	COX20	"COX20, cytochrome c oxidase assembly factor [Source:HGNC Symbol;Acc:HGNC:26970]"
83693	833.1	ENSG00000103160	HSDL1	hydroxysteroid dehydrogenase like 1 [Source:HGNC Symbol;Acc:HGNC:16475]
874	834.1	ENSG00000159231	CBR3	carbonyl reductase 3 [Source:HGNC Symbol;Acc:HGNC:1549]
130916	835.1	ENSG00000122085	MTERF4	mitochondrial transcription termination factor 4 [Source:HGNC Symbol;Acc:HGNC:28785]
390916	836.1	ENSG00000213965	NUDT19	nudix hydrolase 19 [Source:HGNC Symbol;Acc:HGNC:32036]
50865	837.1	ENSG00000013583	HEBP1	heme binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17176]
114971	838.1	ENSG00000110536	PTPMT1	"protein tyrosine phosphatase, mitochondrial 1 [Source:HGNC Symbol;Acc:HGNC:26965]"
192111	839.1	ENSG00000247077	PGAM5	"PGAM family member 5, mitochondrial serine/threonine protein phosphatase [Source:HGNC Symbol;Acc:HGNC:28763]"
1841	840.1	ENSG00000168393	DTYMK	deoxythymidylate kinase [Source:HGNC Symbol;Acc:HGNC:3061]
3735	841.1	ENSG00000065427	KARS	lysyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:6215]
6770	842.1	ENSG00000147465	STAR	steroidogenic acute regulatory protein [Source:HGNC Symbol;Acc:HGNC:11359]
131118	843.1	ENSG00000205981	DNAJC19	DnaJ heat shock protein family (Hsp40) member C19 [Source:HGNC Symbol;Acc:HGNC:30528]
3145	844.1	ENSG00000256269	HMBS	hydroxymethylbilane synthase [Source:HGNC Symbol;Acc:HGNC:4982]
5009	845.1	ENSG00000036473	OTC	ornithine carbamoyltransferase [Source:HGNC Symbol;Acc:HGNC:8512]
9167	846.1	ENSG00000115944	COX7A2L	cytochrome c oxidase subunit 7A2 like [Source:HGNC Symbol;Acc:HGNC:2289]
51001	847.1	ENSG00000156469	MTERF3	mitochondrial transcription termination factor 3 [Source:HGNC Symbol;Acc:HGNC:24258]
118980	848.1	ENSG00000156398	SFXN2	sideroflexin 2 [Source:HGNC Symbol;Acc:HGNC:16086]
2194	849.1	ENSG00000169710	FASN	fatty acid synthase [Source:HGNC Symbol;Acc:HGNC:3594]
65018	850.1	ENSG00000158828	PINK1	PTEN induced putative kinase 1 [Source:HGNC Symbol;Acc:HGNC:14581]
80775	851.1	ENSG00000144120	TMEM177	transmembrane protein 177 [Source:HGNC Symbol;Acc:HGNC:28143]
7296	852.1	ENSG00000198431	TXNRD1	thioredoxin reductase 1 [Source:HGNC Symbol;Acc:HGNC:12437]
79896	853.1	ENSG00000185875	THNSL1	threonine synthase like 1 [Source:HGNC Symbol;Acc:HGNC:26160]
2542	854.1	ENSG00000137700	SLC37A4	solute carrier family 37 member 4 [Source:HGNC Symbol;Acc:HGNC:4061]
2224	855.1	ENSG00000160752	FDPS	farnesyl diphosphate synthase [Source:HGNC Symbol;Acc:HGNC:3631]
3422	856.1	ENSG00000067064	IDI1	isopentenyl-diphosphate delta isomerase 1 [Source:HGNC Symbol;Acc:HGNC:5387]
7156	857.1	ENSG00000177302	TOP3A	topoisomerase (DNA) III alpha [Source:HGNC Symbol;Acc:HGNC:11992]
94033	858.1	ENSG00000181867	FTMT	ferritin mitochondrial [Source:HGNC Symbol;Acc:HGNC:17345]
